year,category,source_row,Taş Kömürü,Linyit,Asfaltit,Kömür Toplamı,Kömürden Türetilmiş Yakıtlar,Ham Petrol,Petrol Koku,Fuel Oil,Motorin,Benzin,LPG,Rafineri Gazı,Havacılık Yakıtı,Gaz Yağı,Nafta,Ara Ürünler,Madeni ve Baz Yağlar,Beyaz İspirto,Bitümen,Diğer,Deniz Motorini,Denizcilik Yakıtı,Petrol Ürünleri Toplamı,Doğal Gaz,Biyoenerji ve Atıklar,Hidrolik,Rüzgar,Güneş,Jeotermal Elektrik,Jeotermal ve Diğer Isı,Elektrik,Toplam,Kömürden Türetilmiş Gazlar,Petrol,Doğalgaz,Hava Gazı
2007,Stok Değişimi (+/-),6,-11.832293312581708,36.070998659100056,-64.5,-40.261294653481656,27.479899999999997,,-51.63389,,,,,,,,,,,,,,,,-366.90115,-11.056404149999999,,,,,,,,-442.3728388034816,,,,
2007,ENERJİ ÜRÜNLERİ ARZI,8,15627,13463.070998659101,271.60930650000006,29361.6803051591,336.64580249999995,,1445.24611,,,,,,,,,,,,,,,,33326.17245,30262.5055953,5007.605668290819,3096.5762,30.5386,420,,914.0,-133.97822893799997,104066.99250231193,,,,
2007,İstatistiksel Fark (+/-),9,158,1.6768680969043999,,159.67686809690446,,,,,,,,,,,,,,,,,,,-951.1741740000034,-167.56204537945086,,,,,,,7.922854274998826,-951.136497007551,,,,
2007,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-6544.330549726557,-10033.848750159998,,-16578.179299886557,2944.7736999999997,,,,,,,,,,,,,,,,,,-4847.262905000002,-17395.51487975,-58,-3096.5762,-30.5386,,,1392.0,13386.763393560002,-24282.534791076563,,,,
2007,Elektrik ve Isı Üretimi,12,-3204.6808,-10005.874214509999,,-13210.555014509999,-580,,,,,,,,,,,,,,,,,,-2001.9447,-16859.9336,-58,-3096.5762,-30.5386,,,1392.0,16473.996600000002,-17971.551514509996,,,,
2007,İkincil Kömür Üreten/Tüketen Tesisler,13,-3237.3050170117217,,,-3216.3050170117217,3845,,,,,,,,,,,,,,,,,,-10,,,,,,,,,597.6949829882783,,,,
2007,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-1484.9065349999996,-492.41221095,,,,,,,-88.84719512,-2066.1659410699995,,,,
2007,İç Tüketim ve Kayıp,15,-102.34473271483553,-19.56934445,,-121.91407716483553,-320,,,,,,,,,,,,,,,,,,-1350.8884700000026,-43.1690688,,,,,,,-2998.38601132,-4834.357627284839,,,,
2007,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,9083,3429.2222484991034,271.60930650000006,12783.831554999104,3281.4195025,,1445.24611,,,,,,,,,,,,,,,,28478.909544999995,12866.99071555,4937.5,,,420,,2306.0,13252.785164622002,79772.6825926711,,,,
2007,İstatistiksel Fark (+/-),18,158,1.6768680969043999,,159.67686809690446,,,-2.2737367544323206e-13,,,,,,,,,,,,,,,,-951.1741740000034,-167.56204537945086,0,,,,,,7.922854274998826,-951.1364970075513,,,,
2007,SEKTÖRLER TOPLAMI,19,8925,3427.545380402199,271.6093065,12624.1546869022,3281.4195025,,1445.2461100000003,,,,,,,,,,,,,,,,29430.083719,13034.552760929451,4937.5,,,420,,2306.2179282698003,13244.862310347004,80724.03701794846,,,,
2007,SANAYİ TÜKETİMİ,21,8407,1741.9913783596521,54.3132613,10203.304639659653,3235.1495025,,1445.2461100000003,,,,,,,,,,,,,,,,1908.0296469999998,6467.662667429452,,,,126,,1392.2179282698003,6338.407585724999,31116.018080583908,,,,
2007,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Şeker,23,8,190.356,,198.356,24.998652000000003,,,,,,,,,,,,,,,,,,62.2245444,59.22674999999999,,,,,,84.5322800747414,,429.33822647474136,,,,
2007,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Kimya-Petrokimya,26,,10.091999999999999,,10.091999999999999,,,,,,,,,,,,,,,,,,,24.441654999999997,820.4450957999999,,,,,,174.09135835781086,395.141630664,1424.2117398218106,,,,
2007,Gübre,27,,,,,,,,,,,,,,,,,,,,,,,4.783136999999999,,,,,,,,16.789623824,21.572760824,,,,
2007,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Çimento,30,1603,526.57046148,,2129.5704614799997,,,1132.9633700000002,,,,,,,,,,,,,,,,21.4674212,75.925509825,,,,,,113.46201670226212,470.87893702199995,3944.267716229262,,,,
2007,Demir-Çelik,31,176,,,176,2961.7263,,,,,,,,,,,,,,,,,,135.8528125,0.60225,,,,,,454.8739439944216,1331.022,5060.077306494421,,,,
2007,Demir Dışı Metaller,32,98,,,98,54.56219790000001,,32.2308448,,,,,,,,,,,,,,,,21.024,678.142575,,,,,,90.27719231283062,261.096,1235.3328100128306,,,,
2007,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Diğer Sanayi,34,6521,1014.9729168796522,54.3132613,7590.286178179652,193.86235259999987,,280.05189519999993,,,,,,,,,,,,,,,,1638.2360768999997,4833.320486804452,,,,126,,474.9811368277336,3863.479394215,19000.217520726837,,,,
2007,ULAŞTIRMA,36,,,,,,,,,,,,,,,,,,,,,,,17005.171250299998,165.460240275,,,,,,,80.496,17251.127490574996,,,,
2007,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,136.71842881388943,,,,,,,,80.496,217.2144288138894,,,,
2007,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,507.3285872519999,,,,,,,,,507.3285872519999,,,,
2007,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,2014.2824249999999,,,,,,,,,2014.2824249999999,,,,
2007,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,156.49890052499998,,,,,,,,156.49890052499998,,,,
2007,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,14346.841809234109,8.96133975,,,,,,,,14355.803148984109,,,,
2007,DİĞER SEKTÖRLER,43,518,1685.5540020425467,217.2960452,2420.850047242547,46.269999999999996,,,,,,,,,,,,,,,,,,5276.559566700001,6401.4298532249995,4937.5,,,294,,914.0,6825.958724622004,27116.56819178955,,,,
2007,Konut ve Hizmetler,44,518,1685.5540020425467,217.2960452,2420.850047242547,46.269999999999996,,,,,,,,,,,,,,,,,,1760.173335,6401.4298532249995,4937.5,,,294,,914.0,6397.592724622004,23171.815960089552,,,,
2007,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,3516.3862317000007,,,,,,,,428.366,3944.7522317000007,,,,
2007,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,5240.323255,,,,,,,,,5240.323255,,,,
2007,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,810,,,,,,,,,810.0,,,,
2008,Yerli Üretim (+),2,1379,14732.0,264.60035700000003,16375.600357,,,,,,,,,,,,,,,,,,,2268.07035,838.65373185,4771.170461991656,2861.203367342,72.80019557199999,420,139.69426683999998,1011.0,,28758.192730595656,,,,
2008,İthalat (+),3,12708.017626793322,,,12708.017626793322,146.828861,,1739.8430644360942,,,,,,,,,,,,,,,,36801.008715,30651.048975524995,,,,,,,67.89029819199999,82114.63754094641,,,,
2008,İhracat (-),4,,,,,,,,,,,,,,,,,,,,,,,6687.92966,359.571173775,,,,,,,96.508127666,7144.008961441,,,,
2008,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,760.6183199999999,,,,,,,,,760.6183199999999,,,,
2008,Stok Değişimi (+/-),6,266.9580994561955,-174.22680883199985,,92.73129062419565,1.818048026,,55.60378629841076,,,,,,,,,,,,,,,,370.99963500000007,-664.8067073999999,,,,,,,,-143.6539474513935,,,,
2008,ENERJİ ÜRÜNLERİ ARZI,8,14353.975726249517,14557.773191168,264.60035700000003,29176.349274417516,148.6469090180801,,1795.446850734505,,,,,,,,,,,,,,,,31991.530720000002,30465.324826199998,4771.170028343046,2861.203367342,72.80019557199999,420,139.69426683999998,1011.0,-28.617829474000004,102824.54860899314,,,,
2008,İstatistiksel Fark (+/-),9,139.4920556026891,11.97885490799672,,151.47126751068583,-4.1794326,,0.1383584999998675,,,,,,,,,,,,,,,,-212.80885059679713,-271.2500000000018,,,,,,,,-336.6290141861133,,,,
2008,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-7204.483670646828,-10817.556641000001,,-18022.04031164683,2821.300263,,,,,,,,,,,,,,,,,,-3341.082560000002,-18448.10765060353,-108.1836,-2861.203367342,-72.800195572,,-139.69426684,1259.0,13786.771237474,-25126.040451530367,,,,
2008,Elektrik ve Isı Üretimi,12,-3326.1282,-10795.888344750001,,-14122.01654475,-667,,,,,,,,,,,,,,,,,,-2006.052,-17811.047825,-45.2,-2861.203367342,-72.800195572,,-139.69426684,,17063.943867441998,-20661.070332062005,,,,
2008,İkincil Kömür Üreten/Tüketen Tesisler,13,-3853.442324956766,-7.537406750000001,,-3860.979731706766,4105.13875452,,,,,,,,,,,,,,,,,,8.14656,,,,,,,,,252.3055828132336,,,,
2008,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-1096.07136,-404.14559872499996,,,,,,,-169.33399999999997,-1669.5509587249999,,,,
2008,İç Tüketim ve Kayıp,15,-24.91314569006239,-14.130889500000002,,-39.04403519006239,-637.8384914,,,,,,,,,,,,,,,,,,-247.105760000002,-232.91422687853037,,,,,,,-3107.8386299679996,-4264.741143436594,,,,
2008,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,7149.492055602689,3740.2165501679992,264.60035700000003,11154.308962770687,2969.947172,,1795.446850734505,,,,,,,,,,,,,,,,28650.44816,12017.217175596466,4708.270461991657,,,420,,2270.0,13758.153408,77743.79219109332,,,,
2008,İstatistiksel Fark (+/-),18,139.4920556026891,11.97885490799672,,151.47126751068583,-4.1794326,,0.1383584999998675,,,,,,,,,,,,,,,,-212.80885059679713,-271.2500000000018,,,,,,,,-336.6290141861133,,,,
2008,SEKTÖRLER TOPLAMI,19,7010,3728.2376952600025,264.6,11002.837695260003,2974.126605,,1795.3084922345051,,,,,,,,,,,,,,,,28863.257010596797,12288.467175596468,4708.177,,,420,,2269.8983972962646,13758.153437301247,78080.22581328529,,,,
2008,SANAYİ TÜKETİMİ,21,2816,1921.6580535400024,96.6,4834.258053540003,2953.126605,,1795.3084922345051,,,,,,,,,,,,,,,,1960.1443930499893,5570.904746546468,,,,126,,1258.8983972962646,6267.7886547224225,24766.429342389652,,,,
2008,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Şeker,23,5,27.852,,32.852000000000004,29.14142636,,,,,,,,,,,,,,,,,,19.456666982239998,24.063204825,,,,,,73.15060977728997,36.91101965671,215.57492760123998,,,,
2008,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Kimya-Petrokimya,26,1,5.064,,6.064,4.1794326,,,,,,,,,,,,,,,,,,,179.655310725,,,,,,293.146984591373,502.673039783397,985.71876769977,,,,
2008,Gübre,27,,,,,,,,,,,,,,,,,,,,,,,6.7677643968000005,192.44288992499997,,,,,,,9.549096300139999,208.75975062194,,,,
2008,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Çimento,30,1570,927.9851279830101,42,2539.98512798301,,,1438.0018187720052,,,,,,,,,,,,,,,,37.018048715765,12.559605033525,,,,,,71.78924607175728,546.0844626997941,4645.438309275856,,,,
2008,Demir-Çelik,31,437,,,437,2676.654389,,,,,,,,,,,,,,,,,,14.89724244354752,650.1705692955,,,,,,377.09774643255565,1377.2820227583666,5533.10196992997,,,,
2008,Demir Dışı Metaller,32,,,,,,,,,,,,,,,,,,,,,,,3.85737334,97.78444252499999,,,,,,67.97742769626574,212.5766412973697,382.1958848586354,,,,
2008,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Diğer Sanayi,34,803,960.7569255569922,54.6,1818.356925556992,243.1513569,,357.30667346249993,,,,,,,,,,,,,,,,1878.1472971716369,4414.228724217443,,,,126,,375.73638272702306,3582.7123722266447,12795.63973226224,,,,
2008,ULAŞTIRMA,36,,,,,,,,,,,,,,,,,,,,,,,15732.828075413898,183.3372519,,,,,,,46.89787342903999,15963.063200742938,,,,
2008,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,145.22133804445582,,,,,,,,28.870747617039996,174.09208566149582,,,,
2008,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,491.08528004608075,,,,,,,,,491.08528004608075,,,,
2008,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,1748.377485,,,,,,,,,1748.377485,,,,
2008,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,157.4993805,,,,,,,18.027125811999998,175.526506312,,,,
2008,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,13348.143972323362,25.8378714,,,,,,,,13373.98184372336,,,,
2008,DİĞER SEKTÖRLER,43,803,960.7569255569922,54.6,1818.356925556992,243.1513569,,357.30667346249993,,,,,,,,,,,,,,,,1878.1472971716369,4414.228724217443,,,,126,,375.73638272702306,3582.7123722266447,12795.63973226224,,,,
2008,Konut ve Hizmetler,44,4194,1806.5796417200002,168,6168.57964172,21,,,,,,,,,,,,,,,,,,1683.344701205,6534.22517715,4708.177,,,294,,791.0,6944.1100978039085,27144.436617878906,,,,
2008,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,4454.736470927912,,,,,,,220.0,499.356811345875,5174.093282273787,,,,
2008,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,5032.20337,,,,,,,,,5032.20337,,,,
2008,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,1788.5054499999999,,,,,,,,,1788.5054499999999,,,,
2009,Yerli Üretim (+),2,1517,14751.0,475.9854769,16743.9854769,,2349.08205,,,,,,,,,,,,,,,,,,564.8126335499999,4674.05444,3092.4309999999996,128.5958,428.75,374.702,1249.82424,,29606.237640450003,,,,
2009,İthalat (+),3,13119.068499565064,,,13119.068499565064,183,14929.95,2039.0,,,,,,,,,,,,,,,,18956,29581.592156324998,,,,,,,69.828061458,78878.43871734806,,,,
2009,İhracat (-),4,,,,,,,,,,,,,,,,,,,,,,,6047,584.5215221999999,,,,,,,132.941701038,6764.463223238,,,,
2009,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,656,,,,,,,,,656.0,,,,
2009,Stok Değişimi (+/-),6,354.8426244730522,12.427657044300311,-26.428396499999998,340.84188501735247,-174,24.150000000000002,-24.0,,,,,,,,,,,,,,,,-465,-27.01936379999995,,,,,,,,-325.02747878264745,,,,
2009,ENERJİ ÜRÜNLERİ ARZI,8,14990.911124038117,14763.4276570443,449.55708039999996,30203.89586148242,9,17303.182050000003,2015.0,,,,,,,,,,,,,,,,11788,29534.863903874997,4674.05444,3092.4309999999996,128.5958,428.75,374.702,1249.82424,-63.11363958,100739.18565577743,,,,
2009,İstatistiksel Fark (+/-),9,252.25742804605397,13.694726486931359,0.5570803999999612,266.5092349329853,1,,,,,,,,,,,,,,,,,,-269.459876897974,-197.1254892250072,,,,,,,,-199.07613118999592,,,,
2009,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-6884.854851668546,-9748.155057020002,-104,-16737.009908688546,2484,-17302.95,,,,,,,,,,,,,,,,,16743.557600000004,-18494.554275700295,,-3092.4309999999996,-128.5958,,-375.0,1154.0,13457.701399999998,-22291.281984388843,,,,
2009,Elektrik ve Isı Üretimi,12,-3406.0381936000003,-9736.842975290001,-104,-13246.881168890002,-730,,,,,,,,,,,,,,,,,,-1514.188,-17289.623499999998,-84,-3092.4309999999996,-128.5958,,-375.0,1154.0,16753.909399999997,-18552.81006889,,,,
2009,İkincil Kömür Üreten/Tüketen Tesisler,13,-3382.7310347447074,,,-3382.7310347447074,3752,,,,,,,,,,,,,,,,,,,,,,,,,,,369.26896525529264,,,,
2009,Petrol Rafinerileri,14,,,,,,-17302.95,,,,,,,,,,,,,,,,,19111.0456,-826.598627415,,,,,,,-98.29799999999999,883.1989725850005,,,,
2009,İç Tüketim ve Kayıp,15,-96.08562332383816,-11.312081730000001,,-107.39770505383817,-538,,,,,,,,,,,,,,,,,,-853.3,-378.3321482852936,,,,,,,-3197.91,-5074.939853339131,,,,
2009,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,İstatistiksel Fark (+/-),18,252.25742804605397,13.694726486931359,0.5570803999999612,266.5092349329853,1,,,,,,,,,,,,,,,,,,-269.459876897974,-197.1254892250072,,,,,,,,-199.07613118999592,,,,
2009,SEKTÖRLER TOPLAMI,19,7853.798844323517,5001.577873537367,345,13200.376717860883,2492,,2015.0,,,,,,,,,,,,,,,,28801.017476897978,11237.43511739971,1066.45,,,429,,2404.1664192968374,13394.556821704187,75040.0025531596,,,,
2009,SANAYİ TÜKETİMİ,21,2816.366532724,2505.9570149049623,137,5459.323547628963,2492,,2015.0,,,,,,,,,,,,,,,,1205.0311676073602,4768.365811799709,,,,129,,1154.3421792968375,5962.0933568365635,23185.15606316943,,,,
2009,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Şeker,23,4.161537200000001,44.56239648000002,,48.723933680000016,32,,,,,,,,,,,,,,,,,,15.041913297679997,14.638526917571651,,,,,,77.19872301482513,43.25308966333199,230.8561865734088,,,,
2009,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Kimya-Petrokimya,26,48.204995524000005,113.790792,,161.995787524,,,,,,,,,,,,,,,,,,,58.44426182752,640.0442215480498,,,,,,169.54216366567962,476.971445334438,1506.9978798996874,,,,
2009,Gübre,27,,,,,,,,,,,,,,,,,,,,,,,4.688280626535,23.143017975,,,,,,,11.501490247598,39.332788849132996,,,,
2009,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Çimento,30,1474,638.4494258777108,,2112.449425877711,,,1748.0,,,,,,,,,,,,,,,,30.974172655845052,18.29056236315,,,,,,88.01637846913184,562.1917322396316,4559.922271605469,,,,
2009,Demir-Çelik,31,597,,,597,2423,,,,,,,,,,,,,,,,,,9.235146674440001,267.04950743726283,,,,,,402.023413610962,1376.0252466823952,5074.33331440506,,,,
2009,Demir Dışı Metaller,32,,4.896,,4.896,,,14.0,,,,,,,,,,,,,,,,2.647392525340206,386.55704520678177,,,,,,153.51236512884333,165.464,727.0768028609652,,,,
2009,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Diğer Sanayi,34,693,1704.2584005472513,137,2534.2584005472513,37,,253.0,,,,,,,,,,,,,,,,1084,3418.642930351893,,,,129,,264.0491354073954,3326.6863526691686,11046.636818975709,,,,
2009,ULAŞTIRMA,36,,,,,,,,,,,,,,,,,,,,,,,15641.507365901269,187.77306735,8.85,,,,,,47.81231772699199,15885.94275097826,,,,
2009,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,140.91519705753396,,,,,,,,29.811140436991995,170.72633749452595,,,,
2009,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,525.2560661668407,,,,,,,,,525.2560661668407,,,,
2009,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,1720.8514949999999,,,,,,,,,1720.8514949999999,,,,
2009,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,154.7416926,,,,,,,18.001177289999998,172.74286988999998,,,,
2009,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,13254.484607676894,33.03137475,8.85,,,,,,,13296.365982426894,,,,
2009,DİĞER SEKTÖRLER,43,693,1704.2584005472513,137,2534.2584005472513,37,,253.0,,,,,,,,,,,,,,,,1084,3418.642930351893,,,,129,,264.0491354073954,3326.6863526691686,11046.636818975709,,,,
2009,Konut ve Hizmetler,44,5036,2495.6208586324046,208,7739.620858632405,,,,,,,,,,,,,,,,,,,1640.339095,6280.62784305,4581.2,,,300,,963.5474399999999,6965.085603367744,28470.42084005015,,,,
2009,Tarım ve Hayvancılık,45,1.4323115995162146,,,1.4323115995162146,,,,,,,,,,,,,,,,,,,4365.641741509352,0.6683952,,,,,,286.2768,419.5655437728886,5073.584792081757,,,,
2009,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,5948.498106879999,,,,,,,,,5948.498106879999,,,,
2009,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,1795.5117999999998,,,,,,,,,1795.5117999999998,,,,
2010,Yerli Üretim (+),2,1577.232,14636.58,568.491,16782.303,,2620.8,,,,,,,,,,,,,,,,,,562.65,4489.2,4454.37,250.77599999999998,432,574.48,1391.0,,31557.579,,,,
2010,İthalat (+),3,14309.784,,,14309.784,113,17716.65,2137.344,,,,,,,,,,,,,,,,18849,31381.35,,,,,,,98.38399999999999,84605.512,,,,
2010,İhracat (-),4,24.928,,,24.928,1,,14.592,,,,,,,,,,,,,,,,7250,535.425,,,,,,,164.94799999999998,7990.893000000001,,,,
2010,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,1695.48,,,,,,,,,1695.48,,,,
2010,Stok Değişimi (+/-),6,-57.728,-93.636,-63.273,-214.637,5,-417.90000000000003,21.504,,,,,,,,,,,,,,,,-30,47.849999999999994,,,,,,,,-588.183,,,,
2010,ENERJİ ÜRÜNLERİ ARZI,8,15804.36,14542.944,505.21799999999996,30852.522,117,19919.55,2144.256,,,,,,,,,,,,,,,,9873.52,31456.425,4489.2,4454.37,250.77599999999998,432,574.48,1391.0,-66.564,105888.53499999999,,,,
2010,İstatistiksel Fark (+/-),9,97.38690000000042,-88.61410000000069,,8.772799999999734,,,,,,,,,,,,,,,,,,,512.5200000000004,116.32500000000437,,,,,,,,637.6178000000045,,,,
2010,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-7728.6401000000005,-9574.5362,-225.561,-17528.7373,2963,-19919.55,,,,,,,,,,,,,,,,,17394,-19548.374999999996,-9,-4454.37,-250.77599999999998,,-574.48,1186.0,14770.7322,-25971.5561,,,,
2010,Elektrik ve Isı Üretimi,12,-3720.3314000000005,-9563.4343,-225.561,-13509.326700000001,-827,,,,,,,,,,,,,,,,,,-1173,-18439.574999999997,-9,-4454.37,-250.77599999999998,,-574.48,1186.0,18163.888,-19887.639700000007,,,,
2010,İkincil Kömür Üreten/Tüketen Tesisler,13,-3980.856,,,-3980.856,4396,,,,,,,,,,,,,,,,,,,,,,,,,,,415.1439999999998,,,,
2010,Petrol Rafinerileri,14,,,,,,-19919.55,,,,,,,,,,,,,,,,,19787,-909.9749999999999,,,,,,,-92.192,-1134.7169999999992,,,,
2010,İç Tüketim ve Kayıp,15,-27.4527,-11.1019,,-38.5546,-606,,,,,,,,,,,,,,,,,,-1220,-198.825,,,,,,,-3300.9638,-5364.3434,,,,
2010,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,8075.7199,4968.407799999999,279.6569999999999,13323.784699999998,3080,,2144.256,,,,,,,,,,,,,,,,27267.52,11908.050000000003,4404.08,,,432,,2577.0,14704.1682,79840.8589,,,,
2010,İstatistiksel Fark (+/-),18,97.38690000000042,-88.61410000000069,,8.772799999999734,,,-0.3200000000001637,,,,,,,,,,,,,,,,512.5200000000004,116.32500000000437,0,,,,,,,637.2978000000044,,,,
2010,SEKTÖRLER TOPLAMI,19,7978.333,5057.0219,279.65700000000004,13315.011899999998,3080,,2144.576,,,,,,,,,,,,,,,,26755,11791.724999999999,4404.08,,,432,,2577.0,14704.169707183437,79203.56260718344,,,,
2010,SANAYİ TÜKETİMİ,21,3197.344,2523.2214000000004,47.334,5767.8994,3080,,2144.576,,,,,,,,,,,,,,,,1277,5761.8,,,,130,,1186.0,6730.251644715506,26077.527044715505,,,,
2010,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Şeker,23,33.456,39.3855,,72.8415,17,,,,,,,,,,,,,,,,,,23,193.875,,,,,,96.0,49.35132892641436,452.06782892641434,,,,
2010,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Kimya-Petrokimya,26,127.92,,,127.92,,,,,,,,,,,,,,,,,,,8,136.95,,,,,,164.0,637.8970033443743,1074.7670033443742,,,,
2010,Gübre,27,,,,,,,,,,,,,,,,,,,,,,,3,57.75,,,,,,,11.722959279596198,72.4729592795962,,,,
2010,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Çimento,30,1985.712,1253.1365,,3238.8485,,,1655.808,,,,,,,,,,,,,,,,27,13.2,,,,,,95.0,625.0194174254357,5654.875917425436,,,,
2010,Demir-Çelik,31,674.368,,,674.368,3052,,,,,,,,,,,,,,,,,,22,611.3249999999999,,,,,,442.0,1425.4499999999998,6227.143,,,,
2010,Demir Dışı Metaller,32,7.872,1.7024,,9.5744,,,8.0,,,,,,,,,,,,,,,,3,459.525,,,,,,133.0,198.402,811.5014000000001,,,,
2010,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Diğer Sanayi,34,368,1228.997,47.334,1276.3310000000001,10,,480.768,,,,,,,,,,,,,,,,1191,4289.175,,,,130,,256.0,3782.408935739685,11783.682935739685,,,,
2010,ULAŞTIRMA,36,,,,,,,,,,,,,,,,,,,,,,,15992,264.825,6,,,,,,50.77967463267969,16313.604674632681,,,,
2010,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,33.526026198679695,183.5260261986797,,,,
2010,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,541,,,,,,,,,541.0,,,,
2010,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,956,,,,,,,,,956.0,,,,
2010,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,200.475,,,,,,,17.253648434,217.72864843399998,,,,
2010,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,14345,64.35,6,,,,,,,14415.35,,,,
2010,DİĞER SEKTÖRLER,43,4780.989,2533.8005,232.323,7547.112499999999,,,,,,,,,,,,,,,,,,,4172,5765.099999999999,4398.08,,,302,,1391.0,7923.138387835252,31498.430887835246,,,,
2010,Konut ve Hizmetler,44,4780.989,2533.8005,232.323,7547.112499999999,,,,,,,,,,,,,,,,,,,1252,5763.45,4398.08,,,302,,1057.0,7442.784726093483,27762.427226093485,,,,
2010,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,2920,1.65,,,,,,334.0,480.3536617417686,3736.0036617417686,,,,
2010,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,5314,,,,,,,,,5314.0,,,,
